,Node,Degree Centrality,PageRank
1204,C20807,0.00023724792408066428,5.955803566789834e-05
4906,C20234,0.00023724792408066428,5.955520021603327e-05
6784,C13713,0.00011862396204033214,5.95413301757854e-05
4919,C03852,0.00011862396204033214,5.9539723125853326e-05
4934,C12525,0.00011862396204033214,5.9539723125853326e-05
938,C21730,0.00023724792408066428,5.951572072085995e-05
721,C06746,0.00023724792408066428,5.9505736818167135e-05
5258,C05825,0.00023724792408066428,5.9452632372305954e-05
8398,C03134,0.00023724792408066428,5.944894823691302e-05
4487,C03832,0.00023724792408066428,5.943655723953755e-05
1855,C22102,0.00023724792408066428,5.943614419386705e-05
5166,C16669,0.00011862396204033214,5.941001625403895e-05
789,C05596,0.00023724792408066428,5.9399922398052834e-05
487,C02919,0.00023724792408066428,5.939220363423021e-05
423,C20843,0.00023724792408066428,5.9391159195022366e-05
8284,C22179,0.00011862396204033214,5.938608610552243e-05
7230,C16610,0.00023724792408066428,5.9382447276926544e-05
7922,C21528,0.00011862396204033214,5.937602491582556e-05
3460,C02331,0.00023724792408066428,5.936946137861896e-05
8249,C22062,0.00011862396204033214,5.9363471025720354e-05
5498,C05795,0.00011862396204033214,5.93483064195029e-05
1490,C00504,0.00023724792408066428,5.933999908161894e-05
1988,C01093,0.00023724792408066428,5.9324885041495654e-05
510,C04415,0.00023724792408066428,5.9311488486787365e-05
1777,C02734,0.00023724792408066428,5.9299231542805365e-05
1760,C20887,0.00023724792408066428,5.929413286121155e-05
1787,C19706,0.00023724792408066428,5.928029072386731e-05
8416,C04354,0.00011862396204033214,5.926908026113229e-05
4661,C03930,0.00011862396204033214,5.926908026113229e-05
1079,C05939,0.00023724792408066428,5.926754140535953e-05
2967,C20354,0.00023724792408066428,5.9243218293599026e-05
3578,C19820,0.00011862396204033214,5.9231913110356955e-05
3583,C19835,0.00011862396204033214,5.9231913110356955e-05
3582,C19833,0.00011862396204033214,5.9231913110356955e-05
3581,C19832,0.00011862396204033214,5.9231913110356955e-05
3579,C19828,0.00011862396204033214,5.9231913110356955e-05
3575,C17966,0.00011862396204033214,5.9231913110356955e-05
3576,C19801,0.00011862396204033214,5.9231913110356955e-05
3574,C08797,0.00011862396204033214,5.9231913110356955e-05
3573,C08637,0.00011862396204033214,5.9231913110356955e-05
3572,C08628,0.00011862396204033214,5.9231913110356955e-05
3571,C08626,0.00011862396204033214,5.9231913110356955e-05
3568,C08615,0.00011862396204033214,5.9231913110356955e-05
3584,C19863,0.00011862396204033214,5.9231913110356955e-05
3585,C19918,0.00011862396204033214,5.9231913110356955e-05
3593,C20195,0.00011862396204033214,5.9231913110356955e-05
3594,C20200,0.00011862396204033214,5.9231913110356955e-05
3587,C20188,0.00011862396204033214,5.9231913110356955e-05
3588,C20189,0.00011862396204033214,5.9231913110356955e-05
3589,C20191,0.00011862396204033214,5.9231913110356955e-05
3590,C20192,0.00011862396204033214,5.9231913110356955e-05
3591,C20193,0.00011862396204033214,5.9231913110356955e-05
3592,C20194,0.00011862396204033214,5.9231913110356955e-05
3586,C20187,0.00011862396204033214,5.9231913110356955e-05
7078,C16189,0.00011862396204033214,5.9202628895945344e-05
6487,C11869,0.00011862396204033214,5.91663459463029e-05
1095,C20466,0.00023724792408066428,5.9161150994296485e-05
2168,C21169,0.00023724792408066428,5.9156656566972794e-05
1508,C03584,0.00023724792408066428,5.913390533087557e-05
7055,C20381,0.00011862396204033214,5.913170760394915e-05
929,C04211,0.00023724792408066428,5.91105484961008e-05
7833,C21366,0.00023724792408066428,5.9109366327310465e-05
1962,C04498,0.00023724792408066428,5.910009108059103e-05
391,C02320,0.00023724792408066428,5.909556265241466e-05
783,C03710,0.00023724792408066428,5.907462405054862e-05
4233,C07301,0.00023724792408066428,5.906154177682323e-05
7646,C19891,0.00011862396204033214,5.90520578607292e-05
6478,C11854,0.00011862396204033214,5.9031579563914334e-05
7428,C21825,0.00011862396204033214,5.902639710952929e-05
4705,C03679,0.00023724792408066428,5.9021454830035684e-05
1411,C03120,0.00023724792408066428,5.900978540156898e-05
687,C00548,0.00023724792408066428,5.899980062830901e-05
8112,C21720,0.00011862396204033214,5.8991460101802054e-05
8111,C21714,0.00011862396204033214,5.8991460101802054e-05
126,C02882,0.00023724792408066428,5.898676261466711e-05
8122,C21682,0.00011862396204033214,5.897884526962593e-05
4221,C03149,0.00023724792408066428,5.897638378328287e-05
1751,C03546,0.00023724792408066428,5.895463521062788e-05
6826,C14147,0.00023724792408066428,5.895289211758929e-05
7580,C20939,0.00011862396204033214,5.894328870644224e-05
7579,C20938,0.00011862396204033214,5.894328870644224e-05
5786,C21391,0.00011862396204033214,5.893816132098611e-05
7331,C17584,0.00011862396204033214,5.8919510734391956e-05
4670,C22159,0.00023724792408066428,5.891918705669481e-05
1078,C04148,0.00023724792408066428,5.8914403400779644e-05
2901,C19837,0.00023724792408066428,5.890781835175807e-05
5641,C06146,0.00011862396204033214,5.889674408563289e-05
1657,C04872,0.00023724792408066428,5.8886356429423084e-05
2771,C10833,0.00023724792408066428,5.886060350479172e-05
1425,C00976,0.00023724792408066428,5.883977352988786e-05
2758,C02800,0.00023724792408066428,5.883422147228429e-05
5554,C05986,0.00011862396204033214,5.881001708895275e-05
2381,C19669,0.00023724792408066428,5.8805505996724864e-05
1028,C01402,0.00023724792408066428,5.880131281222255e-05
7941,C21122,0.00011862396204033214,5.879131049099658e-05
3557,C01909,0.00023724792408066428,5.87860299485686e-05
6759,C16835,0.00011862396204033214,5.87708496306071e-05
1015,C20618,0.00023724792408066428,5.876324630196587e-05
1020,C21493,0.00023724792408066428,5.876324630196587e-05
8272,C22144,0.00011862396204033214,5.8762800493047144e-05
4816,C04187,0.00023724792408066428,5.8758637511664975e-05
3096,C19685,0.00023724792408066428,5.8744043098449016e-05
4704,C17658,0.00011862396204033214,5.8710138996451866e-05
1033,C02589,0.00023724792408066428,5.870784225224433e-05
7004,C16347,0.00011862396204033214,5.869751066783336e-05
3753,C03486,0.00023724792408066428,5.869663137712037e-05
469,C00963,0.00023724792408066428,5.8696585487176436e-05
3201,C00675,0.00011862396204033214,5.8679946436362256e-05
7597,C22246,0.00011862396204033214,5.8661415798202814e-05
1132,C03145,0.00023724792408066428,5.8651923770756305e-05
4876,C03682,0.00023724792408066428,5.8634428253563696e-05
7624,C19826,0.00011862396204033214,5.8633840450775183e-05
3791,C04002,0.00023724792408066428,5.8573804479310936e-05
5092,C11556,0.00023724792408066428,5.85436159986208e-05
3931,C01710,0.00011862396204033214,5.8538408271266296e-05
3933,C07720,0.00011862396204033214,5.8538408271266296e-05
3362,C00806,0.00011862396204033214,5.853226651451828e-05
5579,C06068,0.00011862396204033214,5.853226651451828e-05
1644,C03383,0.00023724792408066428,5.8526372648885445e-05
1642,C02669,0.00023724792408066428,5.8526372648885445e-05
1963,C18325,0.00023724792408066428,5.850077500920184e-05
1160,C20850,0.00023724792408066428,5.8499383124431374e-05
1646,C05400,0.00023724792408066428,5.849627286857562e-05
7810,C20895,0.00023724792408066428,5.848243435575791e-05
4512,C02631,0.00023724792408066428,5.846767930504679e-05
418,C19151,0.00023724792408066428,5.841098101104175e-05
7112,C16278,0.00011862396204033214,5.8392558530295946e-05
4444,C11387,0.00011862396204033214,5.83870523728293e-05
6215,C09263,0.00011862396204033214,5.83870523728293e-05
5168,C06432,0.00023724792408066428,5.838506011971887e-05
7700,C20475,0.00011862396204033214,5.834135794285895e-05
7269,C17062,0.00011862396204033214,5.83386072200264e-05
5200,C04804,0.00023724792408066428,5.8316514501195874e-05
1459,C20993,0.00023724792408066428,5.830655901366536e-05
947,C01989,0.00023724792408066428,5.8299296831862216e-05
1715,C19694,0.00023724792408066428,5.828757348605856e-05
799,C21016,0.00023724792408066428,5.827766959543836e-05
5754,C06523,0.00011862396204033214,5.82767390354171e-05
3066,C00943,0.00023724792408066428,5.8270394894783454e-05
6675,C12389,0.00011862396204033214,5.826450422106597e-05
2275,C20772,0.00023724792408066428,5.826053049714845e-05
259,C03519,0.00023724792408066428,5.8260281345866215e-05
6087,C08247,0.00011862396204033214,5.8248747159997746e-05
790,C05598,0.00023724792408066428,5.824505862680488e-05
1041,C06380,0.00023724792408066428,5.824392642618395e-05
4564,C03874,0.00023724792408066428,5.824354743422142e-05
1505,C00813,0.00023724792408066428,5.8237456899805775e-05
6471,C11815,0.00011862396204033214,5.818919556376578e-05
1039,C06378,0.00023724792408066428,5.818418663362322e-05
1660,C04886,0.00023724792408066428,5.81626992263454e-05
856,C03174,0.00023724792408066428,5.816252384846495e-05
2370,C04209,0.00023724792408066428,5.813215805754773e-05
2431,C15489,0.00023724792408066428,5.810178534114544e-05
7491,C18347,0.00011862396204033214,5.808954944390456e-05
1069,C19713,0.00023724792408066428,5.8087702434550015e-05
3039,C05999,0.00023724792408066428,5.807659056623372e-05
6030,C07492,0.00011862396204033214,5.807413221995221e-05
2389,C02290,0.00023724792408066428,5.805554290926854e-05
5620,C11855,0.00011862396204033214,5.802151747940992e-05
7411,C18134,0.00011862396204033214,5.8006382192619587e-05
459,C21858,0.00023724792408066428,5.800151389194148e-05
6883,C14798,0.00011862396204033214,5.797632931399772e-05
827,C04361,0.00023724792408066428,5.797107949143222e-05
1071,C20910,0.00023724792408066428,5.7895617162634346e-05
1525,C02356,0.00023724792408066428,5.788861557899627e-05
6164,C08737,0.00023724792408066428,5.78781203238744e-05
5657,C06185,0.00011862396204033214,5.787488337681682e-05
6284,C10173,0.00011862396204033214,5.787488337681682e-05
2436,C05116,0.00023724792408066428,5.7868971667339324e-05
3095,C14179,0.00023724792408066428,5.786250932206119e-05
6274,C11952,0.00011862396204033214,5.785911778878003e-05
6275,C18025,0.00011862396204033214,5.785911778878003e-05
4127,C03281,0.00023724792408066428,5.785576689345019e-05
785,C05380,0.00023724792408066428,5.78530684179021e-05
8,C13050,0.00023724792408066428,5.7838427186310134e-05
3790,C11555,0.00023724792408066428,5.7832885468921524e-05
3161,C17467,0.00023724792408066428,5.7831262429190435e-05
903,C20245,0.00023724792408066428,5.782501650670059e-05
4901,C04227,0.00023724792408066428,5.781638851154443e-05
1705,C06435,0.00023724792408066428,5.777267143390508e-05
6077,C07732,0.00011862396204033214,5.776309446242149e-05
7890,C20902,0.00011862396204033214,5.776228830197293e-05
7190,C16507,0.00023724792408066428,5.775699217852268e-05
1158,C03712,0.00023724792408066428,5.775205232448871e-05
5764,C09243,0.00011862396204033214,5.775138298567348e-05
5763,C06538,0.00011862396204033214,5.775138298567348e-05
4995,C05364,0.00023724792408066428,5.771947455147436e-05
843,C02999,0.00023724792408066428,5.771469977527712e-05
1118,C18797,0.00023724792408066428,5.771406456169128e-05
3007,C01053,0.00023724792408066428,5.767118050232159e-05
1203,C20579,0.00023724792408066428,5.765994255084632e-05
1779,C20726,0.00023724792408066428,5.765937860742481e-05
4440,C20183,0.00011862396204033214,5.763298033192549e-05
698,C02214,0.00023724792408066428,5.7597168493183535e-05
1728,C18326,0.00023724792408066428,5.7563648858958694e-05
5228,C20483,0.00011862396204033214,5.754352315183375e-05
408,C06114,0.00023724792408066428,5.7512975288455364e-05
922,C02427,0.00023724792408066428,5.7510165238916994e-05
2053,C05681,0.00023724792408066428,5.750436100679614e-05
129,C03248,0.00023724792408066428,5.749150356271306e-05
3187,C04392,0.00023724792408066428,5.7488407743825875e-05
1733,C00884,0.00023724792408066428,5.7452776520831744e-05
1960,C02253,0.00023724792408066428,5.743543083629049e-05
3450,C02764,0.00011862396204033214,5.7391827448263905e-05
1174,C06732,0.00023724792408066428,5.732282900229612e-05
696,C01405,0.00023724792408066428,5.729443273164205e-05
1332,C22280,0.00023724792408066428,5.728527125397805e-05
404,C05928,0.00023724792408066428,5.727501802980212e-05
1655,C04740,0.00023724792408066428,5.727203456799073e-05
7111,C16275,0.00011862396204033214,5.7271718480886407e-05
331,C16579,0.00023724792408066428,5.7253328418510244e-05
3888,C15504,0.00011862396204033214,5.725265600874771e-05
3887,C10343,0.00011862396204033214,5.725265600874771e-05
1129,C00855,0.00023724792408066428,5.7242354487707314e-05
1468,C04544,0.00023724792408066428,5.7240794582368524e-05
2610,C20155,0.00023724792408066428,5.723087054449515e-05
5960,C07091,0.00011862396204033214,5.7221368083144144e-05
6085,C08060,0.00011862396204033214,5.718277379318604e-05
1579,C04359,0.00023724792408066428,5.7119093798884946e-05
268,C04016,0.00023724792408066428,5.7111992446576284e-05
1723,C03002,0.00023724792408066428,5.709617587602091e-05
4830,C07729,0.00011862396204033214,5.705656492941008e-05
4644,C05843,0.00011862396204033214,5.702072423204277e-05
4643,C05842,0.00011862396204033214,5.702072423204277e-05
754,C03716,0.00023724792408066428,5.699674975248513e-05
6387,C11386,0.00011862396204033214,5.698386474831121e-05
5440,C05832,0.00023724792408066428,5.697359538402092e-05
1725,C10497,0.00023724792408066428,5.6964332787569513e-05
6289,C10205,0.00011862396204033214,5.6958522265533384e-05
7975,C21214,0.00011862396204033214,5.695080039885972e-05
2364,C02927,0.00023724792408066428,5.695035761946199e-05
977,C22224,0.00023724792408066428,5.69061489827763e-05
5067,C04426,0.00011862396204033214,5.687483360589952e-05
6109,C17248,0.00011862396204033214,5.687483360589952e-05
4529,C02592,0.00011862396204033214,5.687483360589952e-05
7303,C21650,0.00011862396204033214,5.687483360589952e-05
7305,C21746,0.00011862396204033214,5.687483360589952e-05
5232,C04909,0.00011862396204033214,5.687483360589952e-05
7100,C16258,0.00011862396204033214,5.687483360589952e-05
7102,C16260,0.00011862396204033214,5.687483360589952e-05
4797,C03404,0.00011862396204033214,5.687483360589952e-05
6599,C20759,0.00011862396204033214,5.687483360589952e-05
4484,C02453,0.00011862396204033214,5.687483360589952e-05
6379,C15557,0.00011862396204033214,5.687483360589952e-05
193,C20904,0.00023724792408066428,5.683971365649495e-05
5253,C15915,0.00011862396204033214,5.6801713676310886e-05
2608,C05513,0.00023724792408066428,5.679886651703659e-05
744,C22131,0.00023724792408066428,5.676839300618185e-05
3182,C01109,0.00023724792408066428,5.6767537045363645e-05
397,C04305,0.00023724792408066428,5.6758304736979006e-05
4243,C02006,0.00011862396204033214,5.675171618913121e-05
8247,C22059,0.00011862396204033214,5.675171618913121e-05
3711,C02299,0.00011862396204033214,5.67089275807683e-05
3712,C02846,0.00011862396204033214,5.67089275807683e-05
3304,C01545,0.00011862396204033214,5.67089275807683e-05
3303,C01387,0.00011862396204033214,5.67089275807683e-05
2515,C06156,0.00023724792408066428,5.67081393063641e-05
1598,C21107,0.00023724792408066428,5.669864069399676e-05
2015,C04080,0.00023724792408066428,5.667167768533426e-05
8417,C02405,0.00023724792408066428,5.6662883669877784e-05
5214,C20482,0.00011862396204033214,5.6628318669530644e-05
6839,C20441,0.00011862396204033214,5.6615275081216824e-05
794,C12317,0.00023724792408066428,5.661438595951481e-05
5176,C04763,0.00011862396204033214,5.6610984688973286e-05
5160,C04736,0.00011862396204033214,5.6610984688973286e-05
5198,C04827,0.00011862396204033214,5.6610984688973286e-05
1513,C02775,0.00023724792408066428,5.660637591006556e-05
1627,C03600,0.00023724792408066428,5.660364530873189e-05
1403,C20668,0.00023724792408066428,5.658476235706777e-05
1351,C03047,0.00023724792408066428,5.657731524694922e-05
7367,C17942,0.00011862396204033214,5.6570946981157053e-05
3464,C19771,0.00023724792408066428,5.655840098355854e-05
1112,C00375,0.00023724792408066428,5.6543478048370465e-05
796,C16623,0.00023724792408066428,5.651684799669532e-05
4562,C02706,0.00011862396204033214,5.6502350732281273e-05
3909,C02001,0.00011862396204033214,5.648429876389649e-05
6062,C11583,0.00011862396204033214,5.643346941293773e-05
6061,C07647,0.00011862396204033214,5.643346941293773e-05
6063,C16551,0.00011862396204033214,5.643346941293773e-05
5923,C06809,0.00011862396204033214,5.643271347586772e-05
1788,C19781,0.00023724792408066428,5.643250594845089e-05
8408,C02084,0.00011862396204033214,5.6416408144095564e-05
780,C02564,0.00023724792408066428,5.641520051770485e-05
185,C20485,0.00023724792408066428,5.6408891093184896e-05
6188,C09060,0.00011862396204033214,5.640832180329919e-05
8216,C21968,0.00011862396204033214,5.6401518426858745e-05
5443,C05639,0.00011862396204033214,5.639659813357262e-05
1560,C00576,0.00023724792408066428,5.633844397393723e-05
8172,C21839,0.00011862396204033214,5.6338342077922705e-05
8171,C21838,0.00011862396204033214,5.6338342077922705e-05
798,C19838,0.00023724792408066428,5.632208418872702e-05
8404,C00192,0.00023724792408066428,5.6305724540283006e-05
921,C01924,0.00023724792408066428,5.6265791084222195e-05
1555,C22318,0.00023724792408066428,5.625532841992448e-05
112,C02132,0.00023724792408066428,5.621948554580905e-05
7971,C21193,0.00011862396204033214,5.620581191271939e-05
393,C03153,0.00023724792408066428,5.620337643058754e-05
1961,C02726,0.00023724792408066428,5.618759303183244e-05
692,C01073,0.00023724792408066428,5.618445539581105e-05
4215,C01951,0.00011862396204033214,5.61766921760773e-05
411,C09332,0.00023724792408066428,5.614949101149898e-05
1043,C20735,0.00023724792408066428,5.6148586211172606e-05
449,C03217,0.00023724792408066428,5.614694544595568e-05
745,C22293,0.00023724792408066428,5.612187897000015e-05
5084,C04516,0.00011862396204033214,5.6109020310654994e-05
7585,C19709,0.00023724792408066428,5.610827103910846e-05
123,C02721,0.00023724792408066428,5.609457639283999e-05
5294,C05205,0.00011862396204033214,5.6089153969838186e-05
924,C02728,0.00023724792408066428,5.6073246504404715e-05
1056,C01201,0.00023724792408066428,5.603882714769424e-05
3069,C03166,0.00023724792408066428,5.6035233375524385e-05
6327,C10763,0.00011862396204033214,5.602234767875636e-05
718,C06244,0.00023724792408066428,5.601996032793148e-05
137,C04020,0.00023724792408066428,5.6019811427107336e-05
1350,C02294,0.00023724792408066428,5.6010194430175045e-05
1791,C02887,0.00023724792408066428,5.600628511111363e-05
4602,C05672,0.00023724792408066428,5.598854373463841e-05
930,C05341,0.00023724792408066428,5.598478127710934e-05
440,C00302,0.00023724792408066428,5.5947015134614114e-05
110,C01616,0.00023724792408066428,5.591877494813625e-05
6427,C11449,0.00011862396204033214,5.590641559637513e-05
5259,C08063,0.00011862396204033214,5.58635026345066e-05
450,C03623,0.00023724792408066428,5.5832630745610774e-05
3178,C05646,0.00023724792408066428,5.581976938854215e-05
4108,C18039,0.00011862396204033214,5.581804370106298e-05
8326,C22301,0.00011862396204033214,5.5816179716712183e-05
5441,C05637,0.00011862396204033214,5.580300806268674e-05
5076,C08825,0.00011862396204033214,5.57852861637135e-05
1059,C02993,0.00023724792408066428,5.578082866726534e-05
3555,C02647,0.00023724792408066428,5.5762557343676655e-05
726,C15499,0.00023724792408066428,5.5754654186533065e-05
854,C01656,0.00023724792408066428,5.573905276571781e-05
7726,C20407,0.00011862396204033214,5.573764473139272e-05
7901,C21384,0.00011862396204033214,5.5729876994331005e-05
5571,C06034,0.00023724792408066428,5.570989719213458e-05
7216,C16592,0.00011862396204033214,5.5686842843381244e-05
3084,C06680,0.00023724792408066428,5.565205756905598e-05
750,C01990,0.00023724792408066428,5.5636670298196946e-05
2054,C06062,0.00023724792408066428,5.5636514191976365e-05
7185,C21616,0.00011862396204033214,5.5616791879787916e-05
400,C05711,0.00023724792408066428,5.5612607289985507e-05
5428,C15566,0.00011862396204033214,5.560894848517823e-05
5427,C05579,0.00011862396204033214,5.560894848517823e-05
8167,C21816,0.00011862396204033214,5.5600781478281076e-05
923,C02444,0.00023724792408066428,5.553876508205507e-05
1362,C02336,0.00023724792408066428,5.549233671143566e-05
139,C04137,0.00023724792408066428,5.548991968732144e-05
4434,C02303,0.00011862396204033214,5.5468073013860316e-05
4366,C02179,0.00011862396204033214,5.5468073013860316e-05
386,C01046,0.00023724792408066428,5.540617514525151e-05
4986,C04093,0.00011862396204033214,5.537678027173139e-05
7458,C18273,0.00011862396204033214,5.535398410369174e-05
1036,C03620,0.00023724792408066428,5.5351652309467e-05
421,C20775,0.00023724792408066428,5.5348836440421245e-05
3828,C04661,0.00011862396204033214,5.533768535023938e-05
99,C00793,0.00023724792408066428,5.532875548581651e-05
4687,C03019,0.00011862396204033214,5.53147480869125e-05
4214,C01949,0.00011862396204033214,5.53147480869125e-05
6148,C08612,0.00011862396204033214,5.5298894897726e-05
5759,C06528,0.00011862396204033214,5.52801443141909e-05
8065,C21910,0.00011862396204033214,5.527787010919318e-05
8069,C21909,0.00011862396204033214,5.527787010919318e-05
5301,C05217,0.00011862396204033214,5.5242938291442756e-05
3889,C01449,0.00011862396204033214,5.523206239734457e-05
445,C01682,0.00023724792408066428,5.522797404009223e-05
114,C02207,0.00023724792408066428,5.520890988020858e-05
6076,C07727,0.00011862396204033214,5.520875178994419e-05
1639,C00984,0.00023724792408066428,5.5185846227673114e-05
7983,C21272,0.00011862396204033214,5.5175836958566756e-05
132,C03790,0.00023724792408066428,5.5157133125748707e-05
7962,C21163,0.00011862396204033214,5.5147852614058266e-05
3413,C00841,0.00011862396204033214,5.5147852614058266e-05
7964,C21164,0.00011862396204033214,5.5147852614058266e-05
3309,C00758,0.00011862396204033214,5.5147852614058266e-05
7881,C20871,0.00011862396204033214,5.5147852614058266e-05
5292,C05204,0.00011862396204033214,5.5147852614058266e-05
4124,C01821,0.00011862396204033214,5.5147852614058266e-05
7841,C20757,0.00011862396204033214,5.5147852614058266e-05
7837,C20754,0.00011862396204033214,5.5147852614058266e-05
5287,C05201,0.00011862396204033214,5.5147852614058266e-05
4158,C01874,0.00011862396204033214,5.5147852614058266e-05
4360,C02951,0.00011862396204033214,5.5147852614058266e-05
4468,C02379,0.00011862396204033214,5.5147852614058266e-05
4575,C02735,0.00011862396204033214,5.5147852614058266e-05
4766,C03306,0.00011862396204033214,5.5147852614058266e-05
7648,C19896,0.00011862396204033214,5.5147852614058266e-05
4921,C03866,0.00011862396204033214,5.5147852614058266e-05
4987,C04099,0.00011862396204033214,5.5147852614058266e-05
5023,C04207,0.00011862396204033214,5.5147852614058266e-05
5094,C04581,0.00011862396204033214,5.5147852614058266e-05
4990,C04109,0.00011862396204033214,5.5147852614058266e-05
8052,C21443,0.00011862396204033214,5.5147852614058266e-05
6955,C15615,0.00011862396204033214,5.5147852614058266e-05
1352,C03065,0.00023724792408066428,5.512452791754364e-05
4229,C04545,0.00011862396204033214,5.512359274742332e-05
4228,C04160,0.00011862396204033214,5.512359274742332e-05
4227,C04158,0.00011862396204033214,5.512359274742332e-05
4226,C04157,0.00011862396204033214,5.512359274742332e-05
2835,C19908,0.00011862396204033214,5.506581937466091e-05
2834,C19893,0.00011862396204033214,5.506581937466091e-05
2826,C19746,0.00011862396204033214,5.506581937466091e-05
2827,C19747,0.00011862396204033214,5.506581937466091e-05
2828,C19748,0.00011862396204033214,5.506581937466091e-05
2829,C19749,0.00011862396204033214,5.506581937466091e-05
2830,C19753,0.00011862396204033214,5.506581937466091e-05
2831,C19754,0.00011862396204033214,5.506581937466091e-05
2832,C19755,0.00011862396204033214,5.506581937466091e-05
2833,C19756,0.00011862396204033214,5.506581937466091e-05
2842,C20163,0.00011862396204033214,5.506581937466091e-05
2839,C20159,0.00011862396204033214,5.506581937466091e-05
2840,C20161,0.00011862396204033214,5.506581937466091e-05
2841,C20162,0.00011862396204033214,5.506581937466091e-05
2823,C19742,0.00011862396204033214,5.506581937466091e-05
2843,C20172,0.00011862396204033214,5.506581937466091e-05
2844,C20173,0.00011862396204033214,5.506581937466091e-05
2845,C20174,0.00011862396204033214,5.506581937466091e-05
2846,C20175,0.00011862396204033214,5.506581937466091e-05
2786,C09629,0.00011862396204033214,5.506581937466091e-05
2825,C19744,0.00011862396204033214,5.506581937466091e-05
2819,C19734,0.00011862396204033214,5.506581937466091e-05
2822,C19741,0.00011862396204033214,5.506581937466091e-05
2821,C19740,0.00011862396204033214,5.506581937466091e-05
2787,C09639,0.00011862396204033214,5.506581937466091e-05
2788,C09648,0.00011862396204033214,5.506581937466091e-05
2789,C09663,0.00011862396204033214,5.506581937466091e-05
2790,C09664,0.00011862396204033214,5.506581937466091e-05
2791,C09665,0.00011862396204033214,5.506581937466091e-05
2792,C09666,0.00011862396204033214,5.506581937466091e-05
2793,C09672,0.00011862396204033214,5.506581937466091e-05
2795,C09699,0.00011862396204033214,5.506581937466091e-05
2797,C09718,0.00011862396204033214,5.506581937466091e-05
2798,C09723,0.00011862396204033214,5.506581937466091e-05
2799,C09750,0.00011862396204033214,5.506581937466091e-05
2805,C16142,0.00011862396204033214,5.506581937466091e-05
2810,C16776,0.00011862396204033214,5.506581937466091e-05
2811,C16814,0.00011862396204033214,5.506581937466091e-05
2812,C16829,0.00011862396204033214,5.506581937466091e-05
2813,C17277,0.00011862396204033214,5.506581937466091e-05
2816,C18245,0.00011862396204033214,5.506581937466091e-05
2817,C19619,0.00011862396204033214,5.506581937466091e-05
2849,C20179,0.00011862396204033214,5.506581937466091e-05
2848,C20178,0.00011862396204033214,5.506581937466091e-05
2847,C20177,0.00011862396204033214,5.506581937466091e-05
2850,C20180,0.00011862396204033214,5.506581937466091e-05
2868,C21676,0.00011862396204033214,5.506581937466091e-05
2851,C20181,0.00011862396204033214,5.506581937466091e-05
2871,C21681,0.00011862396204033214,5.506581937466091e-05
2872,C21684,0.00011862396204033214,5.506581937466091e-05
2873,C21685,0.00011862396204033214,5.506581937466091e-05
2874,C21686,0.00011862396204033214,5.506581937466091e-05
2875,C21689,0.00011862396204033214,5.506581937466091e-05
2876,C21690,0.00011862396204033214,5.506581937466091e-05
2877,C21693,0.00011862396204033214,5.506581937466091e-05
2878,C21694,0.00011862396204033214,5.506581937466091e-05
2879,C21695,0.00011862396204033214,5.506581937466091e-05
2880,C21698,0.00011862396204033214,5.506581937466091e-05
2881,C21700,0.00011862396204033214,5.506581937466091e-05
2882,C21705,0.00011862396204033214,5.506581937466091e-05
2883,C21707,0.00011862396204033214,5.506581937466091e-05
2884,C21708,0.00011862396204033214,5.506581937466091e-05
2885,C21710,0.00011862396204033214,5.506581937466091e-05
2886,C21715,0.00011862396204033214,5.506581937466091e-05
2887,C22043,0.00011862396204033214,5.506581937466091e-05
2888,C22044,0.00011862396204033214,5.506581937466091e-05
2889,C22045,0.00011862396204033214,5.506581937466091e-05
2890,C22174,0.00011862396204033214,5.506581937466091e-05
2869,C21677,0.00011862396204033214,5.506581937466091e-05
2870,C21679,0.00011862396204033214,5.506581937466091e-05
2867,C21660,0.00011862396204033214,5.506581937466091e-05
2860,C20478,0.00011862396204033214,5.506581937466091e-05
2852,C20182,0.00011862396204033214,5.506581937466091e-05
2853,C20184,0.00011862396204033214,5.506581937466091e-05
2854,C20272,0.00011862396204033214,5.506581937466091e-05
2855,C20273,0.00011862396204033214,5.506581937466091e-05
2856,C20274,0.00011862396204033214,5.506581937466091e-05
2857,C20275,0.00011862396204033214,5.506581937466091e-05
2858,C20476,0.00011862396204033214,5.506581937466091e-05
2859,C20477,0.00011862396204033214,5.506581937466091e-05
2784,C06111,0.00011862396204033214,5.506581937466091e-05
2861,C20479,0.00011862396204033214,5.506581937466091e-05
2862,C20480,0.00011862396204033214,5.506581937466091e-05
2863,C20576,0.00011862396204033214,5.506581937466091e-05
2864,C20724,0.00011862396204033214,5.506581937466091e-05
2865,C20804,0.00011862396204033214,5.506581937466091e-05
2866,C20811,0.00011862396204033214,5.506581937466091e-05
6372,C11243,0.00011862396204033214,5.5057256809272624e-05
6514,C18223,0.00011862396204033214,5.5028043404222235e-05
6503,C11892,0.00011862396204033214,5.5028043404222235e-05
1029,C01777,0.00023724792408066428,5.502364536253138e-05
1065,C05945,0.00023724792408066428,5.5015815509539714e-05
1472,C19779,0.00023724792408066428,5.5009384662331015e-05
140,C04210,0.00023724792408066428,5.493029476686639e-05
1971,C06206,0.00023724792408066428,5.491245977495838e-05
6911,C14861,0.00011862396204033214,5.477870991391532e-05
111,C02119,0.00023724792408066428,5.476289368515432e-05
