,id,formula,mol_weight,O,P,Ni,X,Na,Co,I,B,H,C,Br,Mn,F,Hg,As,Fe,N,Se,R,W,S,Cl,Mo,Mg,polymer
1209,C01765,C10H18O,154.244,1,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,C01766,C10H18O,154.244,1,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,C01767,C10H14O,150.212,1,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,C01768,(C6H8O6)n,88.062,6,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1213,C01769,C4H8O2,88.104,2,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,C01770,C4H6O2,86.088,2,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,C01771,C4H6O2,86.088,2,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,C01772,C9H8O3,164.154,3,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,C01777,C6H13NO2R,65.587,2,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1218,C01779,C12H15N3O2S,265.34000000000003,2,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
1219,C01780,C21H28O5,360.434,5,0,0,0,0,0,0,0,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,C01788,C15H25N3O14P2,533.3199999999999,14,2,0,0,0,0,0,0,25,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1221,C01789,C28H48O,400.664,1,0,0,0,0,0,0,0,48,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,C01792,C10Cl10O,490.6,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1223,C01794,C45H74N7O20P3S,1158.092,20,3,0,0,0,0,0,0,74,45,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
1224,C01795,C20H20NO4,338.37,4,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1225,C01801,C5H10O4,134.13,4,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,C01802,C27H44O,384.62199999999996,1,0,0,0,0,0,0,0,44,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,C01804,C14H20N6O2,304.36,2,0,0,0,0,0,0,0,20,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1228,C01810,H2O(C24H40O20)n,324.28,20,0,0,0,0,0,0,0,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1229,C01812,C2H3O2X,59.044,2,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,C01816,C17H36,240.45799999999997,0,0,0,0,0,0,0,0,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,C01817,C8H16N2O4S2,268.368,4,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
1232,C01818,H2N2O2,62.036,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1233,C01821,C21H20O11,448.37,11,0,0,0,0,0,0,0,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,C01822,C18H36N4O11,484.50800000000004,11,0,0,0,0,0,0,0,36,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1235,C01823,C18H36N4O11,484.50800000000004,11,0,0,0,0,0,0,0,36,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1236,C01825,C6H12O6,180.156,6,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,C01826,C5H11NO2,117.148,2,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1238,C01829,C15H11I4NO4,776.848,4,0,0,0,0,0,4,0,11,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1239,C01832,C33H58N7O17P3S,949.844,17,3,0,0,0,0,0,0,58,33,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
1240,C01837,C2H5NO2,75.07,2,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1241,C01838,C18H36O,268.468,1,0,0,0,0,0,0,0,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,C01839,C8H8O4,168.144,4,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,C01841,C15H24,204.342,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,C01842,C5H11NO,101.148,1,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1245,C01845,C3H8O,60.094,1,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,C01847,C17H23N4O9P,458.36400000000003,9,1,0,0,0,0,0,0,23,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1247,C01848,C39H49NO14,755.792,14,0,0,0,0,0,0,0,49,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1248,C01849,C39H47NO14,753.776,14,0,0,0,0,0,0,0,47,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1249,C01850,C18H16O8,360.308,8,0,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,C01851,C17H21NO4,303.34799999999996,4,0,0,0,0,0,0,0,21,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1251,C01852,C17H24O10,388.36199999999997,10,0,0,0,0,0,0,0,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,C01853,C8H6O5,182.128,5,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,C01855,C14H17NO7,311.28599999999994,7,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1254,C01857,C2H4OS,76.122,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1255,C01860,C15H24,204.342,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,C01861,S3O6,192.21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1257,C01863,C30H26O10,546.508,10,0,0,0,0,0,0,0,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,C01864,C12H8O4,216.184,4,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,C01868,C10H14O,150.212,1,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,C01869,C9H13NO2,167.204,2,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1261,C01870,C19H25NO10,427.4,10,0,0,0,0,0,0,0,25,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1262,C01872,CH2XR,7.013,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1263,C01874,C6H5IO,220.0,1,0,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,C01875,C11H22O,170.286,1,0,0,0,0,0,0,0,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,C01876,C19H30O,274.43,1,0,0,0,0,0,0,0,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,C01877,C5H7NO3,129.11599999999999,3,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1267,C01879,C5H7NO3,129.11599999999999,3,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1268,C01880,C6H10O2,114.14,2,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,C01881,C19H30O,274.43,1,0,0,0,0,0,0,0,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,C01883,C2H3O2R,29.522,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1271,C01884,C21H35O2R(C5H8)n,100.114,2,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1272,C01885,C4H7O4R,59.548,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1273,C01888,C3H7NO,73.096,1,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1274,C01890,NH2R,8.013,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1275,C01892,C4H6O2S2,150.228,2,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1276,C01893,C10H17N3O2S,243.33599999999998,2,0,0,0,0,0,0,0,17,10,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
1277,C01894,C31H50N9O18P3S2,993.8499999999999,18,3,0,0,0,0,0,0,50,31,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0
1278,C01897,C20H16N2O4,348.34799999999996,4,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1279,C01898,H2O(C6H10O5)n,81.07,5,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1280,C01902,C30H50O,426.7,1,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,C01904,C5H12O5,152.14600000000002,5,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,C01906,C6H12O6,180.156,6,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,C01907,C27H29NO10,527.512,10,0,0,0,0,0,0,0,29,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1284,C01909,C10H18N2O3,214.264,3,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1285,C01910,C10H18O13P2R2,408.184,13,2,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1286,C01912,C37H67NO13,733.9159999999999,13,0,0,0,0,0,0,0,67,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1287,C01917,C18H36N4O10,468.50800000000004,10,0,0,0,0,0,0,0,36,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1288,C01918,C19H37N5O7(R1)(R2),447.536,7,0,0,0,0,0,0,0,37,19,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0
1289,C01920,C31H50N7O17P3S,917.76,17,3,0,0,0,0,0,0,50,31,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
1290,C01921,C26H43NO6,465.614,6,0,0,0,0,0,0,0,43,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1291,C01924,C7H16N4O2,188.238,2,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1292,C01925,C20H37N3O13,527.5260000000001,13,0,0,0,0,0,0,0,37,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1293,C01929,C6H9N3O,139.162,1,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1294,C01933,C6H13NO2,131.174,2,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1295,C01934,C6H12O6,180.156,6,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,C01935,H2O(C6H10O5)n,81.07,5,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1297,C01941,C23H24N4O9,500.46200000000005,9,0,0,0,0,0,0,0,24,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1298,C01943,C30H50O,426.7,1,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,C01944,C29H50N7O17P3S,893.74,17,3,0,0,0,0,0,0,50,29,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
1300,C01946,C35H61NO12,687.848,12,0,0,0,0,0,0,0,61,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1301,C01948,C15H30O,226.39000000000001,1,0,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,C01949,C5H10O,86.13,1,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,C01951,C10H14O,150.212,1,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,C01953,C21H32O2,316.466,2,0,0,0,0,0,0,0,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,C01957,C16H22O10,374.336,10,0,0,0,0,0,0,0,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,C01958,C18H27O2R,137.698,2,0,0,0,0,0,0,0,27,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1307,C01959,C3H9N3O3S,167.202,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
1308,C01962,C3H7NO2S2,153.236,2,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
1309,C01969,C20H13N3O8,423.334,8,0,0,0,0,0,0,0,13,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1310,C01971,C12H22O11,342.296,11,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,C01972,C27H40N10O23P4R(C5H8O6PR)n,335.18399999999997,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1
1312,C01977,C10H14N5O8P(C5H8O6PR)n(C5H8O6PR)n,265.134,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1
1313,C01978,C17H24N5O10P(C5H8O6PR)n(C5H8O6PR)n,265.134,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1
1314,C01983,C8H8O3,152.144,3,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,C01984,C8H8O3,152.144,3,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,C01986,C19H30O2,290.43,2,0,0,0,0,0,0,0,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,C01987,C6H7NO,109.126,1,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1318,C01988,C6H5NO3,139.11,3,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1319,C01989,C6H10O5,162.14,5,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,C01990,C6H6O8,206.108,8,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,C01991,C4H8O3,104.104,3,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,C01993,C10H10N4O5,266.22,5,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1323,C01995,C3H7NO,73.096,1,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1324,C01996,C7H16NO2,146.208,2,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1325,C01997,C9H15N3O3R2,213.24,3,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
1326,C01998,C3H3N,53.064,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1327,C02000,HSO4R,48.539,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1328,C02001,C3H6O,58.078,1,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,C02003,C15H9O5R2,269.222,5,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1330,C02004,C15H24,204.342,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,C02006,C17H12O5,296.26599999999996,5,0,0,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,C02008,C27H28O5,432.49399999999997,5,0,0,0,0,0,0,0,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,C02010,C17H26N8O5,422.45799999999997,5,0,0,0,0,0,0,0,26,17,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
1334,C02013,C24H42O21,666.576,21,0,0,0,0,0,0,0,42,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,C02015,C42H70N14O32P6S2,1533.08,32,6,0,0,0,0,0,0,70,42,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0
1336,C02020,C5H10O,86.13,1,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,C02022,C4H8O4,120.104,4,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,C02024,C6H10O7,194.14,7,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,C02027,C26H32O8,472.51599999999996,8,0,0,0,0,0,0,0,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,C02028,C2H2O4(CH2)n,39.013,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1341,C02029,C10H15N5O,221.26999999999998,1,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1342,C02031,C20H31N5O23P4R(R1)(C5H8O6PR)n,265.134,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1
1343,C02033,C20H41N5O7,463.578,7,0,0,0,0,0,0,0,41,20,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1344,C02034,C20H26O6,362.408,6,0,0,0,0,0,0,0,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,C02035,C19H24O5,332.382,5,0,0,0,0,0,0,0,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,C02037,C4H8N2O3,132.124,3,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1347,C02038,C2H5NO2(C2H2NOR)n,56.046,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1348,C02041,C41H74N7O17P3S,1062.0520000000001,17,3,0,0,0,0,0,0,74,41,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
1349,C02045,C4H8O4,120.104,4,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,C02046,C17H23NO3,289.364,3,0,0,0,0,0,0,0,23,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1351,C02047,C21H32N6O11PR(C5H8O6PR)n,279.144,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1
1352,C02048,C12H22O11,342.296,11,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,C02050,C39H66N7O17P3S,1029.968,17,3,0,0,0,0,0,0,66,39,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
1354,C02051,C8H14NOS2R,102.17099999999999,1,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
1355,C02055,C3H4NO3R,51.036,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1356,C02056,C14H21N2O12PR4(C5H8O6PR)n,223.10399999999998,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
1357,C02059,C31H46O2,450.678,2,0,0,0,0,0,0,0,46,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,C02060,C41H74N7O17P3S,1062.0520000000001,17,3,0,0,0,0,0,0,74,41,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
1359,C02061,C8H8O2(C5H8)n,50.057,2,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1360,C02066,C8H15NO,141.21,1,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1361,C02067,C9H12N2O6,244.20600000000002,6,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1362,C02069,"""""",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,C02073,C10H16O12P2R2(C5H8O6PR)n,195.084,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1364,C02074,C27H32N2O8,512.5459999999999,8,0,0,0,0,0,0,0,32,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1365,C02075,C21H29O2R,156.721,2,0,0,0,0,0,0,0,29,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1366,C02076,C7H14O7,210.182,7,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,C02079,C28H26N4O3,466.528,3,0,0,0,0,0,0,0,26,28,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1368,C02080,C9H4O6,208.122,6,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,C02083,C8H8O,120.144,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,C02084,H2S4O6,226.296,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1371,C02086,C2H4O2S,92.122,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1372,C02089,C9H14NO2R,84.10600000000001,2,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1373,C02090,C27H49N9O10S2,723.8919999999999,10,0,0,0,0,0,0,0,49,27,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0
1374,C02091,C3H7N3O3,133.11599999999999,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1375,C02094,C40H56,536.848,0,0,0,0,0,0,0,0,56,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,C02097,C16H26N2O16P2,564.328,16,2,0,0,0,0,0,0,26,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1377,C02099,C15H12O2,224.246,2,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,C02100,C10H19O16P3R(R1)(C5H8O6PR)n,195.084,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1379,C02101,C6H12O6(C24H40O20)n,324.28,20,0,0,0,0,0,0,0,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1380,C02103,C2H2O2XR,29.018,2,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1381,C02105,C19H23NO4,329.384,4,0,0,0,0,0,0,0,23,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1382,C02106,C19H21NO4,327.368,4,0,0,0,0,0,0,0,21,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1383,C02107,C4H6O6,150.088,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,C02110,C20H28O,284.424,1,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,C02112,C4H7O4R,59.548,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1386,C02115,C4H9NO3,119.122,3,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1387,C02117,C20H38O3,326.504,3,0,0,0,0,0,0,0,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,C02119,C4H3O4R,57.532,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1389,C02123,C7H12O5,176.166,5,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,C02124,C6H5ClO,128.55,1,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1391,C02126,C6H6N2O2,138.128,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1392,C02128,C10H18O11P2R2(C5H8O5PR)n,179.084,5,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1393,C02129,C6H10O3,130.14,3,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,C02130,C14H24O12,384.332,12,0,0,0,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,C02132,C5H6O4,130.098,4,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,C02133,CH2O5PR,62.498,5,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1397,C02134,C21H23NO5,369.40400000000005,5,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1398,C02135,C50H71N13O12,1046.1979999999999,12,0,0,0,0,0,0,0,71,50,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
1399,C02137,C8H6O3,150.128,3,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,C02139,C35H34MgN4O5,614.972,5,0,0,0,0,0,0,0,34,35,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
1401,C02140,C21H30O4,346.45,4,0,0,0,0,0,0,0,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,C02141,C30H50O,426.7,1,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,C02143,C5H9O5R,74.561,5,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1404,C02146,COR2,28.009999999999998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
